tweet_id,username,name,profile_picture,replies,retweets,likes,is_retweet,posted_time,content,hashtags,mentions,images,videos,tweet_url,link
1637872413353607168,ArshiaIlaty,Ash oOo,https://pbs.twimg.com/profile_images/1518837711163035648/cTVdHPh8_x96.jpg,1,0,0,False,2023-03-20T17:43:08+00:00,"ستون همه چی اینجا پولیه مجبورم از ایران میبینم
چندبار اینجا پرسیدم کسی شبکه خارجی برای پخش فوتبال و تنیس می دونه، کسی به اونجاش نگرفت",[],[],[],[],https://twitter.com/ArshiaIlaty/status/1637872413353607168,
1637573828753907712,ArshiaIlaty,Ash oOo,https://pbs.twimg.com/profile_images/1518837711163035648/cTVdHPh8_x96.jpg,0,0,5,False,2023-03-19T21:56:40+00:00,سه روز پشت سر هم دارم بد‌بیاری میارم دیگه واقعا خسته شدم,[],[],[],[],https://twitter.com/ArshiaIlaty/status/1637573828753907712,
1637566112450883585,ArshiaIlaty,Ash oOo,https://pbs.twimg.com/profile_images/1518837711163035648/cTVdHPh8_x96.jpg,0,0,1,False,2023-03-19T21:26:00+00:00,"Talk about bad luck . If you find yourself working with this person, know that it’s time to find another job ",[],[],['https://pbs.twimg.com/media/FrnNsrOaEAAyhX2?format=jpg&name=medium'],[],https://twitter.com/ArshiaIlaty/status/1637566112450883585,
1637564835331452929,ArshiaIlaty,Ash oOo,https://pbs.twimg.com/profile_images/1518837711163035648/cTVdHPh8_x96.jpg,1,0,3,False,2023-03-19T21:20:55+00:00,بابا یکی این خیابانی رو لال کنه خلاص شیم خستم کرد والا,[],[],[],[],https://twitter.com/ArshiaIlaty/status/1637564835331452929,
1636520058460712962,ArshiaIlaty,Ash oOo,https://pbs.twimg.com/profile_images/1518837711163035648/cTVdHPh8_x96.jpg,0,0,3,False,2023-03-17T00:09:21+00:00,This picture shows exactly how much I was disappointed during the past 3 months when I haven’t heard anything back from the recruiters only because the tech market is awful. Hope next year it will be better!,[],[],['https://pbs.twimg.com/media/FrYWUZtaIAA60ao?format=jpg&name=medium'],[],https://twitter.com/ArshiaIlaty/status/1636520058460712962,
1635881426481709056,ArshiaIlaty,Ash oOo,https://pbs.twimg.com/profile_images/1518837711163035648/cTVdHPh8_x96.jpg,0,0,0,False,2023-03-15T05:51:39+00:00,دکتر ما از خارج کشور نمی تونیم پرداخت کنیم چه باید کرد؟,[],[],[],[],https://twitter.com/ArshiaIlaty/status/1635881426481709056,
1635381909672058884,ArshiaIlaty,Ash oOo,https://pbs.twimg.com/profile_images/1518837711163035648/cTVdHPh8_x96.jpg,0,0,2,False,2023-03-13T20:46:45+00:00,You should accept AI and try to take advantage of it instead of hating it. It is your assistant not your opponent. Good luck in any competitions you are gonna participate in.,[],[],[],[],https://twitter.com/ArshiaIlaty/status/1635381909672058884,
1634009338355535873,ArshiaIlaty,Ash oOo,https://pbs.twimg.com/profile_images/1518837711163035648/cTVdHPh8_x96.jpg,0,0,5,False,2023-03-10T01:52:39+00:00,"این روزا دارم ترک می کنم که هرروز چقدر پیاده راه میرم بدون احتساب باشگاه و امروز فهمیدم به صورت میانگین ۲ مایل قدم می زنم
پشمام",[],[],[],[],https://twitter.com/ArshiaIlaty/status/1634009338355535873,
1633921426704187392,ArshiaIlaty,Ash oOo,https://pbs.twimg.com/profile_images/1518837711163035648/cTVdHPh8_x96.jpg,0,0,4,False,2023-03-09T20:03:19+00:00,ویدیو های a day in the life of a big tech company engineer رو هر سری می بینم می گم این بشر میاد مفت می خوره دو تا میتینگ میره یک ساعت کد میزنه میره باشگاه میره خونش و سالی ۲۵۰k پول میگیره. کاملا مشخصه که دروغه,[],[],[],[],https://twitter.com/ArshiaIlaty/status/1633921426704187392,
1633868661252575232,ArshiaIlaty,Ash oOo,https://pbs.twimg.com/profile_images/1518837711163035648/cTVdHPh8_x96.jpg,0,0,1,True,2023-03-09T16:33:39+00:00,Madrird,[],[],['https://pbs.twimg.com/ext_tw_video_thumb/1501917573209903119/pu/img/XMn_e_xylu9B3DWR.jpg'],['blob:https://twitter.com/a33220f6-712d-444d-839c-abfab6822b5f'],https://twitter.com/ArshiaIlaty/status/1633868661252575232,
1633722100275093509,ArshiaIlaty,Ash oOo,https://pbs.twimg.com/profile_images/1518837711163035648/cTVdHPh8_x96.jpg,0,0,1,False,2023-03-09T06:51:16+00:00,"دمت گرم که دوباره شروع کردی
دقت کردی چون گفتی از زندان عکس بده برا فردی که گیکه باز روش تتو گذاشته؟! چرا هرکی که خلافکاره تتو داره!؟",[],[],[],[],https://twitter.com/ArshiaIlaty/status/1633722100275093509,
1633168217404485637,ArshiaIlaty,Ash oOo,https://pbs.twimg.com/profile_images/1518837711163035648/cTVdHPh8_x96.jpg,1,0,6,False,2023-03-07T18:10:20+00:00,من از آهنگ های Maslak خیلی خوشم میاد با اینکه زیاد اهل رپ نیستم,[],[],[],[],https://twitter.com/ArshiaIlaty/status/1633168217404485637,
1632853587192852480,ArshiaIlaty,Ash oOo,https://pbs.twimg.com/profile_images/1518837711163035648/cTVdHPh8_x96.jpg,0,0,0,False,2023-03-06T21:20:06+00:00,"Wow, this is amazing. Well done.",[],[],[],[],https://twitter.com/ArshiaIlaty/status/1632853587192852480,
1632636953173835776,ArshiaIlaty,Ash oOo,https://pbs.twimg.com/profile_images/1518837711163035648/cTVdHPh8_x96.jpg,0,1,2,False,2023-03-06T06:59:17+00:00,"Just discovered Microsoft Flight Simulator, and I'm hooked! The graphics are amazing, and the attention to detail is insane. I could spend hours exploring the world from above. If only someone would buy it for me...  #MicrosoftFlightSimulator #gaming","['MicrosoftFlightSimulator', 'gaming']",[],[],[],https://twitter.com/ArshiaIlaty/status/1632636953173835776,https://t.co/gDhyjPEnhP
1632611895684534277,ArshiaIlaty,Ash oOo,https://pbs.twimg.com/profile_images/1518837711163035648/cTVdHPh8_x96.jpg,0,0,0,False,2023-03-06T05:19:43+00:00,This is the link for the last year's keynote:,[],[],[],[],https://twitter.com/ArshiaIlaty/status/1632611895684534277,
1632611365142822912,ArshiaIlaty,Ash oOo,https://pbs.twimg.com/profile_images/1518837711163035648/cTVdHPh8_x96.jpg,1,0,1,False,2023-03-06T05:17:36+00:00,highly recommend attending GTC this year. It is gonna be more interesting than last year.,[],[],[],[],https://twitter.com/ArshiaIlaty/status/1632611365142822912,https://t.co/u76YZQbAWM
1632576153105088515,ArshiaIlaty,Ash oOo,https://pbs.twimg.com/profile_images/1518837711163035648/cTVdHPh8_x96.jpg,0,0,7,False,2023-03-06T02:57:41+00:00,"The dangerous part of life is you don't ever know these days which are spending, are your good days or bad days.",[],[],[],[],https://twitter.com/ArshiaIlaty/status/1632576153105088515,
1632079679959224325,ArshiaIlaty,Ash oOo,https://pbs.twimg.com/profile_images/1518837711163035648/cTVdHPh8_x96.jpg,0,0,1,True,2023-03-04T18:04:52+00:00,,[],[],['https://pbs.twimg.com/media/FqYfFB1agAAxk-E?format=jpg&name=900x900'],[],https://twitter.com/ArshiaIlaty/status/1632079679959224325,
1629487108854538240,ArshiaIlaty,Ash oOo,https://pbs.twimg.com/profile_images/1518837711163035648/cTVdHPh8_x96.jpg,1,0,8,False,2023-02-25T14:22:55+00:00,I attract to a girl who has a saucy sense of humor,[],[],[],[],https://twitter.com/ArshiaIlaty/status/1629487108854538240,
1629469378994667527,ArshiaIlaty,Ash oOo,https://pbs.twimg.com/profile_images/1518837711163035648/cTVdHPh8_x96.jpg,1,1,18,False,2023-02-25T13:12:28+00:00,وقتی مست کردی و خوابیدی، وسط شب بیدار میشی اون آب اونقدر میچسبه و یکی از بهترین حس هاست,[],[],[],[],https://twitter.com/ArshiaIlaty/status/1629469378994667527,
1629186964460281856,ArshiaIlaty,Ash oOo,https://pbs.twimg.com/profile_images/1518837711163035648/cTVdHPh8_x96.jpg,1,0,17,False,2023-02-24T18:30:15+00:00,من یه حساب کتاب ریز زدم دیدم با دلار امروز من بین ۴۰ تا ۴۵ میلیون دارم برای یه اتاق تو آمریکا اجاره می دم. واقعا ریدم تو اداره کننده ی مملکتمون که اجاره ی‌ من دو برابر پولی که بابام در یک ماه به دست میاره,[],[],[],[],https://twitter.com/ArshiaIlaty/status/1629186964460281856,
1629002482742624257,ArshiaIlaty,Ash oOo,https://pbs.twimg.com/profile_images/1518837711163035648/cTVdHPh8_x96.jpg,0,0,0,False,2023-02-24T06:17:11+00:00,You are the best,[],[],[],[],https://twitter.com/ArshiaIlaty/status/1629002482742624257,
1629002204697993216,ArshiaIlaty,Ash oOo,https://pbs.twimg.com/profile_images/1518837711163035648/cTVdHPh8_x96.jpg,0,0,1,False,2023-02-24T06:16:05+00:00,من واقعا علاقه خاصی به شما دارم، بعضی وقتا همینطوری یوتیوب رو باز می کنم تا یکی از ویدیو هاتو ببینم حتی اگه به کارمم مربوط نباشه، ای کاش هرچه زودترم رادیو گیک رو راه اندازی کنی,[],[],[],[],https://twitter.com/ArshiaIlaty/status/1629002204697993216,
1628653428317777921,ArshiaIlaty,Ash oOo,https://pbs.twimg.com/profile_images/1518837711163035648/cTVdHPh8_x96.jpg,0,0,8,False,2023-02-23T07:10:10+00:00,یه heads up به کسایی که هم سن خودم هستن بدم که یک سوم از زندگیمون گذشته و وارد یه دوران جدیدی از زندگیمون شدیم. حواسمون به همه چی باشه,[],[],[],[],https://twitter.com/ArshiaIlaty/status/1628653428317777921,
1628653023324164096,ArshiaIlaty,Ash oOo,https://pbs.twimg.com/profile_images/1518837711163035648/cTVdHPh8_x96.jpg,0,0,13,False,2023-02-23T07:08:34+00:00,یکی از فرهنگ های خوبی که آمریکا در من ایجاد کرده اینه که تکست ها و ایمیل های کاری رو در کمتر از ۱۰ دقیقه جواب میدم,[],[],[],[],https://twitter.com/ArshiaIlaty/status/1628653023324164096,
1627870782809423873,ArshiaIlaty,Ash oOo,https://pbs.twimg.com/profile_images/1518837711163035648/cTVdHPh8_x96.jpg,0,0,0,False,2023-02-21T03:20:13+00:00,,[],[],[],[],https://twitter.com/ArshiaIlaty/status/1627870782809423873,
1627711637359849472,ArshiaIlaty,Ash oOo,https://pbs.twimg.com/profile_images/1518837711163035648/cTVdHPh8_x96.jpg,1,0,5,False,2023-02-20T16:47:50+00:00,هر سری میرم یوتیوب تبلیغش مرتبط با بچه های سرطانی، می بینم ناراحت میشم واقعا نمی دونم چرا این تبلیغا برا من میاد,[],[],[],[],https://twitter.com/ArshiaIlaty/status/1627711637359849472,
1626991522863529984,ArshiaIlaty,Ash oOo,https://pbs.twimg.com/profile_images/1518837711163035648/cTVdHPh8_x96.jpg,0,0,0,False,2023-02-18T17:06:21+00:00,فرام کند های ارومیا,[],[],[],[],https://twitter.com/ArshiaIlaty/status/1626991522863529984,
1626991369297461249,ArshiaIlaty,Ash oOo,https://pbs.twimg.com/profile_images/1518837711163035648/cTVdHPh8_x96.jpg,0,0,0,False,2023-02-18T17:05:45+00:00,Love it,[],[],[],[],https://twitter.com/ArshiaIlaty/status/1626991369297461249,
1626796010763866114,ArshiaIlaty,Ash oOo,https://pbs.twimg.com/profile_images/1518837711163035648/cTVdHPh8_x96.jpg,2,0,17,False,2023-02-18T04:09:28+00:00,"Believe me, my last name isn’t Italy , it’s Ilaty",[],[],['https://pbs.twimg.com/media/FpOKWJMaEAE0FUV?format=jpg&name=medium'],[],https://twitter.com/ArshiaIlaty/status/1626796010763866114,
1626662083407527937,ArshiaIlaty,Ash oOo,https://pbs.twimg.com/profile_images/1518837711163035648/cTVdHPh8_x96.jpg,0,0,7,False,2023-02-17T19:17:17+00:00,"Startups are looking for someone who can wear many hats. So, try to have knowledge in various fields and depth in one.",[],[],[],[],https://twitter.com/ArshiaIlaty/status/1626662083407527937,
1625874253823500289,ArshiaIlaty,Ash oOo,https://pbs.twimg.com/profile_images/1518837711163035648/cTVdHPh8_x96.jpg,1,0,1,False,2023-02-15T15:06:44+00:00,منم فهمیدم فقط تعجب کردم شیطون بلا چرا بهمن نشده!!,[],[],[],[],https://twitter.com/ArshiaIlaty/status/1625874253823500289,
1625396661035098113,ArshiaIlaty,Ash oOo,https://pbs.twimg.com/profile_images/1518837711163035648/cTVdHPh8_x96.jpg,0,0,0,False,2023-02-14T07:28:57+00:00,"This approach has never let me down, and it has made all the difference in my life.

—Steve Jobs",[],[],[],[],https://twitter.com/ArshiaIlaty/status/1625396661035098113,
1625396658992480256,ArshiaIlaty,Ash oOo,https://pbs.twimg.com/profile_images/1518837711163035648/cTVdHPh8_x96.jpg,1,0,1,False,2023-02-14T07:28:56+00:00,"You can't connect the dots looking forward; you can only connect them looking backwards. So you have to trust that the dots will somehow connect in your future. You have to trust in something - your gut, destiny, life, karma, whatever.",[],[],[],[],https://twitter.com/ArshiaIlaty/status/1625396658992480256,
1625380252494233601,ArshiaIlaty,Ash oOo,https://pbs.twimg.com/profile_images/1518837711163035648/cTVdHPh8_x96.jpg,1,0,0,False,2023-02-14T06:23:44+00:00,اینا سعی می کنن یه چیزی که قبلا ساخته شده رو بسازن تا بتونن به هدفی که می خوان برسن، زیاد خلاقیت توش ملاک نیست، در حالی که اگر اون ابزار ها تحریم نبود و در دسترس بود با مخی که ایرانی ها دارن میشد خیلی پیشرفت کرد و شرکت های بزرگتری تو ایران داشت.,[],[],[],[],https://twitter.com/ArshiaIlaty/status/1625380252494233601,
1625379586329706496,ArshiaIlaty,Ash oOo,https://pbs.twimg.com/profile_images/1518837711163035648/cTVdHPh8_x96.jpg,0,0,0,False,2023-02-14T06:21:06+00:00,"Let me say that gadgets, web browsers, IPs, and so on, are not important anymore. they know everything about your life which I'm okay with that. I'm not complaining, however, It's scary.",[],[],[],[],https://twitter.com/ArshiaIlaty/status/1625379586329706496,
1625378327438454786,ArshiaIlaty,Ash oOo,https://pbs.twimg.com/profile_images/1518837711163035648/cTVdHPh8_x96.jpg,1,0,1,False,2023-02-14T06:16:05+00:00,"And something else I should mention, I tried to finalize my tax documents yesterday. I signed up on Turbotax for easing this process. I got an email from Pay Pal today to make them a default refund method. Additionally, every ad on my YouTube is related to this kind of stuff.",[],[],[],[],https://twitter.com/ArshiaIlaty/status/1625378327438454786,
1625365510958497792,ArshiaIlaty,Ash oOo,https://pbs.twimg.com/profile_images/1518837711163035648/cTVdHPh8_x96.jpg,1,0,0,False,2023-02-14T05:25:10+00:00,کاملا صحیحه من از خیلی از دوستام که تو شرکت های خفن کار میکنن میگن ما ۸۰٪ کار و زحمتی که میکشیم فقط پر کردن این خلا هایی که به خاطر تحریم ها به وجود اومده ولی قرار نیست سر هر کاری از این کلمات استفاده کنیم.,[],[],[],[],https://twitter.com/ArshiaIlaty/status/1625365510958497792,
1625354826107465728,ArshiaIlaty,Ash oOo,https://pbs.twimg.com/profile_images/1518837711163035648/cTVdHPh8_x96.jpg,0,0,1,False,2023-02-14T04:42:42+00:00,"Yeah, I assume that in the future, politicians, governments, and lots of other powerful people and communities will be able to modify and turn conditions to their advantage.",[],[],[],[],https://twitter.com/ArshiaIlaty/status/1625354826107465728,
1625352470733156352,ArshiaIlaty,Ash oOo,https://pbs.twimg.com/profile_images/1518837711163035648/cTVdHPh8_x96.jpg,3,2,11,False,2023-02-14T04:33:21+00:00,ناموسا رو همه چی اسم Founder یا CEO نزارین. وقتی ناخونکاری وقتی یه مغازه ی ابزار آلات فروشی باز کردی میشه بگی کار نویننت کجاشه؟ چی ساختی چی اختراع کردی پلشت؟!,[],[],[],[],https://twitter.com/ArshiaIlaty/status/1625352470733156352,
1625220064894140416,ArshiaIlaty,Ash oOo,https://pbs.twimg.com/profile_images/1518837711163035648/cTVdHPh8_x96.jpg,1,1,8,False,2023-02-13T19:47:13+00:00,"There's a study, an MiT study, that fake news on Twitter spreads six times faster than true news. It’s ridiculous.",[],[],[],[],https://twitter.com/ArshiaIlaty/status/1625220064894140416,
1625217813123305473,ArshiaIlaty,Ash oOo,https://pbs.twimg.com/profile_images/1518837711163035648/cTVdHPh8_x96.jpg,1,0,7,False,2023-02-13T19:38:16+00:00,تا‌ زمانی که مرده وال از زندش بیشتر می ارزه، دنیا روز به روز به پایانش نزدیکتر میشه,[],[],[],[],https://twitter.com/ArshiaIlaty/status/1625217813123305473,
1624987509330706432,ArshiaIlaty,Ash oOo,https://pbs.twimg.com/profile_images/1518837711163035648/cTVdHPh8_x96.jpg,0,0,0,False,2023-02-13T04:23:07+00:00,Thanks bro,[],[],[],[],https://twitter.com/ArshiaIlaty/status/1624987509330706432,
1624977733796368384,ArshiaIlaty,Ash oOo,https://pbs.twimg.com/profile_images/1518837711163035648/cTVdHPh8_x96.jpg,1,0,0,False,2023-02-13T03:44:17+00:00,رئیس اسپیس ایکس، آقای Shotwell، فاش کرد که این شرکت گام‌های فعالی برای جلوگیری از استفاده نیروهای اوکراینی از فناوری حیاتی ماهواره استارلینک با پهپادهای اوکراینی که جزء کلیدی مبارزه آنها علیه روسیه است، برداشته است.,[],[],[],[],https://twitter.com/ArshiaIlaty/status/1624977733796368384,https://t.co/qeFdVMhDu1
1624975420428025857,ArshiaIlaty,Ash oOo,https://pbs.twimg.com/profile_images/1518837711163035648/cTVdHPh8_x96.jpg,0,1,1,False,2023-02-13T03:35:05+00:00,گیت هاب متعلق به مایکروسافت امروز اعلام کرد که 10 درصد از کارکنان خود را اخراج می کند.  قبل از این اعلامیه که اولین بار توسط Fortune گزارش شد، GitHub حدود 3000 کارمند داشت.  این شرکت همچنین تمام دفاتر خود را با پایان اجاره‌نامه  ها تعطیل می‌کند، کلا ریموت,[],[],[],[],https://twitter.com/ArshiaIlaty/status/1624975420428025857,https://t.co/1qQMdDM9tY
1624972874850390016,ArshiaIlaty,Ash oOo,https://pbs.twimg.com/profile_images/1518837711163035648/cTVdHPh8_x96.jpg,0,0,2,False,2023-02-13T03:24:58+00:00,"Nooooooooo
When will the Tech Layoffs end?!?!",[],[],['https://pbs.twimg.com/media/Fo0QNuDaIAA8dnd?format=jpg&name=large'],[],https://twitter.com/ArshiaIlaty/status/1624972874850390016,
1624942756148957184,ArshiaIlaty,Ash oOo,https://pbs.twimg.com/profile_images/1518837711163035648/cTVdHPh8_x96.jpg,0,0,3,False,2023-02-13T01:25:17+00:00,"""There are only two industries that call their customers 'users': illegal drugs and software.""

—Edward Tufte",[],[],[],[],https://twitter.com/ArshiaIlaty/status/1624942756148957184,
1624913640712441856,ArshiaIlaty,Ash oOo,https://pbs.twimg.com/profile_images/1518837711163035648/cTVdHPh8_x96.jpg,1,0,1,False,2023-02-12T23:29:36+00:00, she says hi,[],[],[],[],https://twitter.com/ArshiaIlaty/status/1624913640712441856,
1624912811083304960,ArshiaIlaty,Ash oOo,https://pbs.twimg.com/profile_images/1518837711163035648/cTVdHPh8_x96.jpg,3,0,15,False,2023-02-12T23:26:18+00:00,Say hi to my new MacBook Pro,[],[],['https://pbs.twimg.com/media/FozZk0IaAAAwFc9?format=jpg&name=medium'],[],https://twitter.com/ArshiaIlaty/status/1624912811083304960,
1624827405406797824,ArshiaIlaty,Ash oOo,https://pbs.twimg.com/profile_images/1518837711163035648/cTVdHPh8_x96.jpg,0,0,5,False,2023-02-12T17:46:55+00:00,"If you can’t explain it to a six year old, you don’t understand it yourself.
-Albert Einstein",[],[],[],[],https://twitter.com/ArshiaIlaty/status/1624827405406797824,
